School_Number,Classroom_Number,Time_Intervals,Date,Time ,Season ,Mode,Floor,Room_Orientation,Occupant_Num,TypeOfActivity,JustOccupiedOrnot,FillingQ,Temperature_Operative,TcomfortCENMode,Lower_Margin,MetabolicRate,Weight,Height,BodySurfaceArea,NumberOfStudents,NumOfStudentsDrinking,NumOfStudentsFanning,WithoutJumperOrCardigan,ClassroomArea,ClassroomHeight,ClassroomVolume,DepthtoHeightRatio,OpenningToClassroomArea,WindowAreatoClassroomRatio,TypeOfWindow,TypeofBlindShade,NumberofOperableBlindsShades,TypeofInternalDoor,VentilationType,VentilationFan,AreaOfOperableWindows2,TotalOperableAreas,AreaOfNonOperableWindow,AreaofDoorGlazing,TotalAreaofGlazing,NumberofOperableWindows,WindowGlazing,TypeOfWindowOperation,MinimumHeightOfOperableWindowSill,OpeningToWallRatio,PercentOfOpenWindow,AreaofOpenWindows,AreaofDoorOpen,TotalOpenArea,AreaofExteriorDoorOpening,AreaOfOperableWindows,TotalOperableArea,PercentOfOpenAreas,NumberofSlightlyOpenLargeWindows,NumberoffullyOpenSmallWindows,NumberofSlightlyOpenSamallWindows,NumberofOpenSmallWindows,TotalnumberOfOpenWindows,TotalNumberofWindowAdjustment,ReasonForAdjustment2,WhoDidAdjustment,BlindState,PercentOfClosedBlinds,ReasonForAdjustment,TotalNumberofBlindAdjustment,WhoDidAdjustment2,ExteriorShade,InteriorDoorState,ReasonForAdjustment3,WhoDidAdjustment3,ExteriorDoorState,ReasonForAdjustment5,WhoDidAdjustment5,StateOfConnectingDoor,HeatingSystem,FanOrCoolingSystem,ReasonForAdjustment4,WhoDidAdjustment4,Lights,Temperature_Air,Temperature_Radiant,Temperature_Operative,Temperature_Outdoor_Mean,Air_Speed,Relative_Humidity,CO2,CO2_Exterior,Temperature_Air_Outdoor,Relative_Humidity_Outdoor,Air_Speed_Outdoor,RainOrSnow,K,VCO2,Gpcm3s,GequalsnGp,GeForAdults,TotalGe,OccupantDensitym2,OccupantDensitym3,TcomfortG,TcomfortCENTrm,UpperMargin
2,2.09,2.14,9/17/2017,10:40:00,2,1,2,8,1,1,1,2,24.5,23.12,21.12,58,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,25,2.00,0,2.00,0,8,8,25,0,1,0,1,2,2,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,24.5,24.5,24.5,13.1,0.129,56.9,1636.1,420,15.3,87,3.5,2,10.290,12.245,3.429,96.000,11.600,107.600,2.143,6.857,23.59,23.12,25.12
2,2.09,2.14,9/17/2017,10:30:00,2,1,2,8,1,1,1,2,24.45,23.12,21.12,58,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,25,2.00,0,2.00,0,8,8,25,0,1,0,1,2,2,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,24.5,24.4,24.45,13.1,0.118,57.2,1661.6,420,15.2,87,3.5,2,10.288,12.243,3.428,95.984,11.600,107.584,2.143,6.857,23.59,23.12,25.12
2,2.09,2.14,9/17/2017,09:50:00,2,1,2,8,1,2,1,2,24.15,23.12,21.12,79,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,18,1.44,0,1.44,0,8,8,18,0,0,0,0,1,1,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,24,24.3,24.15,13.1,0.144,57.8,1675.7,420,14.7,89,4.3,2,13.999,16.659,4.664,130.604,11.600,142.204,2.143,6.857,23.59,23.12,25.12
2,2.09,2.14,9/17/2017,10:20:00,2,1,2,8,1,1,1,2,24.15,23.12,21.12,58,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,25,2.00,0,2.00,0,8,8,25,0,1,0,1,2,2,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,24,24.3,24.15,13.1,0.148,57.5,1724,420,15.2,87,3.5,2,10.278,12.230,3.425,95.887,11.600,107.487,2.143,6.857,23.59,23.12,25.12
2,2.09,2.14,9/17/2017,10:00:00,2,1,2,8,1,1,1,2,24.2,23.12,21.12,58,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,18,1.44,0,1.44,0,8,8,18,0,0,0,0,1,1,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,24,24.4,24.2,13.1,0.125,57.9,1787,420,14.8,89,3.5,2,10.279,12.233,3.425,95.903,11.600,107.503,2.143,6.857,23.59,23.12,25.12
2,2.09,2.14,9/17/2017,10:10:00,2,1,2,8,1,1,1,2,24.2,23.12,21.12,58,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,25,2.00,0,2.00,0,8,8,25,0,1,0,1,1,2,1,1,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,24,24.4,24.2,13.1,0.164,57.6,1822.4,420,15,88,3.5,2,10.279,12.233,3.425,95.903,11.600,107.503,2.143,6.857,23.59,23.12,25.12
2,2.09,2.14,9/17/2017,11:00:00,2,1,2,8,3,3,2,2,24.25,23.12,21.12,0,31.5,138.5,1.1,0, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,25,2.00,0,2.00,0,8,8,25,0,1,0,1,2,2,7,6,4,62,3,0,6,2,1,5,6,3,5,6,2,2,1,3,6,2,24.5,24,24.25,13.1,0.096,57,1452.6,420,15.6,87,3.5,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,23.59,23.12,25.12
2,2.09,2.14,9/17/2017,10:50:00,2,1,2,8,3,3,2,2,24.45,23.12,21.12,0,31.5,138.5,1.1,0, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,25,2.00,0,2.00,0,8,8,25,0,1,0,1,2,2,7,6,4,62,3,0,6,2,1,4,4,3,5,6,2,2,1,3,6,2,24.5,24.4,24.45,13.1,0.132,56.9,1659.7,420,15.4,87,3.5,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,23.59,23.12,25.12
2,2.09,2.15,9/17/2017,13:10:00,2,1,2,8,1,1,1,2,24.35,23.12,21.12,58,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,25,2.00,0,2.00,0,8,8,25,0,1,0,1,2,2,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,24.5,24.2,24.35,13.1,0.128,56.4,914.6,420,17.4,82,3.5,2,10.285,12.239,3.427,95.951,11.600,107.551,2.143,6.857,23.49,23.12,25.12
2,2.09,2.15,9/17/2017,13:20:00,2,1,2,8,1,1,1,2,24.6,23.12,21.12,58,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,25,2.00,0,2.00,0,8,8,25,0,1,0,1,2,2,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,24.5,24.7,24.6,13.1,0.097,57.6,1136.9,420,17.6,81,3.5,2,10.293,12.249,3.430,96.032,11.600,107.632,2.143,6.857,23.49,23.12,25.12
2,2.09,2.15,9/17/2017,13:50:00,2,1,2,8,1,1,1,2,24.95,23.12,21.12,58,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,50,4.00,0,4.00,0,8,8,50,1,1,1,2,4,4,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,25,24.9,24.95,13.1,0.099,55.9,1196.9,420,18.3,78,3.5,2,10.305,12.263,3.434,96.145,11.600,107.745,2.143,6.857,23.49,23.12,25.12
2,2.09,2.15,9/17/2017,14:00:00,2,1,2,8,1,1,1,2,25.05,23.12,21.12,58,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,50,4.00,0,4.00,0,8,8,50,1,1,1,2,4,4,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,25,25.1,25.05,13.1,0.111,55.9,1226.9,420,18.2,78,4.3,2,10.309,12.267,3.435,96.177,11.600,107.777,2.143,6.857,23.49,23.12,25.12
2,2.09,2.15,9/17/2017,13:30:00,2,1,2,8,1,1,1,2,25,23.12,21.12,58,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,50,4.00,0,4.00,0,8,8,50,1,1,1,2,2,4,1,4,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,25,25,25,13.1,0.167,57.8,1320.6,420,17.7,81,3.5,2,10.307,12.265,3.434,96.161,11.600,107.761,2.143,6.857,23.49,23.12,25.12
2,2.09,2.15,9/17/2017,14:10:00,2,1,2,8,1,1,1,2,25.15,23.12,21.12,58,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,50,4.00,0,4.00,0,8,8,50,1,1,1,2,4,4,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,25,25.3,25.15,13.1,0.143,55.7,1340.9,420,18.4,77,4.3,2,10.312,12.272,3.436,96.209,11.600,107.809,2.143,6.857,23.49,23.12,25.12
2,2.09,2.15,9/17/2017,14:20:00,2,1,2,8,1,2,1,2,25.2,23.12,21.12,79,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,50,4.00,0,4.00,0,8,8,50,1,1,1,2,4,4,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,25,25.4,25.2,13.1,0.153,56,1391,420,18.3,76,4.3,2,14.048,16.718,4.681,131.066,11.600,142.666,2.143,6.857,23.49,23.12,25.12
2,2.09,2.15,9/17/2017,13:40:00,2,1,2,8,1,1,1,2,25.05,23.12,21.12,58,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,50,4.00,0,4.00,0,8,8,50,1,1,1,2,4,4,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,25,25.1,25.05,13.1,0.118,56.5,1404.3,420,17.8,80,4.3,2,10.309,12.267,3.435,96.177,11.600,107.777,2.143,6.857,23.49,23.12,25.12
2,2.09,2.15,9/17/2017,15:10:00,2,1,2,8,1,1,1,1,25.55,23.12,21.12,58,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,50,4.00,0,4.00,0,8,8,50,1,1,1,2,4,4,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,25.5,25.6,25.55,13.1,0.111,56.3,1458.3,420,17.9,78,3.5,2,10.326,12.288,3.441,96.338,11.600,107.938,2.143,6.857,23.49,23.12,25.12
2,2.09,2.15,9/17/2017,12:20:00,2,1,2,8,1,1,1,2,25.05,23.12,21.12,58,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,25,2.00,0,2.00,0,8,8,25,0,1,0,1,2,2,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,25,25.1,25.05,13.1,0.118,56.7,1462.3,420,17.2,81,4.3,2,10.309,12.267,3.435,96.177,11.600,107.777,2.143,6.857,23.49,23.12,25.12
2,2.09,2.15,9/17/2017,14:50:00,2,1,2,8,1,2,1,2,25.45,23.12,21.12,79,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,50,4.00,0,4.00,0,8,8,50,1,1,1,2,4,4,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,25.5,25.4,25.45,13.1,0.103,56.7,1477.4,420,18,77,4.3,2,14.060,16.732,4.685,131.176,11.600,142.776,2.143,6.857,23.49,23.12,25.12
2,2.09,2.15,9/17/2017,15:00:00,2,1,2,8,1,1,1,2,25.55,23.12,21.12,58,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,50,4.00,0,4.00,0,8,8,50,1,1,1,2,4,4,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,25.5,25.6,25.55,13.1,0.126,56.4,1488.2,420,17.9,78,4.3,2,10.326,12.288,3.441,96.338,11.600,107.938,2.143,6.857,23.49,23.12,25.12
2,2.09,2.15,9/17/2017,14:40:00,2,1,2,8,1,2,1,2,25.45,23.12,21.12,79,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,50,4.00,0,4.00,0,8,8,50,1,1,1,2,4,4,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,25.5,25.4,25.45,13.1,0.12,56.7,1514.5,420,18,77,4.3,2,14.060,16.732,4.685,131.176,11.600,142.776,2.143,6.857,23.49,23.12,25.12
2,2.09,2.15,9/17/2017,14:30:00,2,1,2,8,1,2,1,2,25.5,23.12,21.12,79,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,50,4.00,0,4.00,0,8,8,50,1,1,1,2,4,4,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,25.5,25.5,25.5,13.1,0.111,56.4,1516.5,420,18.1,76,4.3,2,14.063,16.734,4.686,131.198,11.600,142.798,2.143,6.857,23.49,23.12,25.12
2,2.09,2.15,9/17/2017,15:20:00,2,1,2,8,1,2,1,2,25.6,23.12,21.12,79,31.5,138.5,1.1,28, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,50,4.00,0,4.00,0,8,8,50,1,1,1,2,4,4,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,25.5,25.7,25.6,13.1,0.096,56.7,1523,420,17.8,79,3.5,2,14.067,16.740,4.687,131.242,11.600,142.842,2.143,6.857,23.49,23.12,25.12
2,2.09,2.15,9/17/2017,13:00:00,2,1,2,8,4,3,2,2,24.35,23.12,21.12,0,31.5,138.5,1.1,0, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,25,2.00,0,2.00,0,8,8,25,0,1,0,1,2,2,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,24.5,24.2,24.35,13.1,0.106,55.6,998.6,420,17.3,82,3.5,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,23.49,23.12,25.12
2,2.09,2.15,9/17/2017,12:50:00,2,1,2,8,4,3,2,2,24.4,23.12,21.12,0,31.5,138.5,1.1,0, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,25,2.00,0,2.00,0,8,8,25,0,1,0,1,2,2,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,24.5,24.3,24.4,13.1,0.112,56.1,1131.3,420,17.3,81,3.5,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,23.49,23.12,25.12
2,2.09,2.15,9/17/2017,12:40:00,2,1,2,8,4,3,2,2,24.7,23.12,21.12,0,31.5,138.5,1.1,0, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,25,2.00,0,2.00,0,8,8,25,0,1,0,1,2,2,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,25,24.4,24.7,13.1,0.1,56.7,1259.4,420,17.2,82,2.5,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,23.49,23.12,25.12
2,2.09,2.15,9/17/2017,12:30:00,2,1,2,8,4,3,2,2,24.9,23.12,21.12,0,31.5,138.5,1.1,0, , , ,60,3.2,192,2.2,13.33,13.33,2,2,3,1,5,2,8,8,0,0,8,8,2,1,1,30,25,2.00,0,2.00,0,8,8,25,0,1,0,1,2,2,7,6,4,62,3,0,6,2,2,5,6,3,5,6,2,2,1,3,6,2,25,24.8,24.9,13.1,0.077,56.6,1455.2,420,17.1,82,3.5,2,0.000,0.000,0.000,0.000,0.000,0.000, , ,23.49,23.12,25.12
3,3.1,3.16,10/17/2017,08:50:00,2,2,1,9,1,2,1,2,16.25,23.38,21.38,79,31.5,138.5,1.1,10,0,0,0,65,3.5,227.5,2.9,5.85,3.08,1,2,4,2,1,2,2,3.8,12,2,14,5,1,1,1.7,9,0,0.00,0,0.00,1.8,2,3.8,0,0,0,0,0,0,0,7,6,2,25,3,4,6,1,1,5,6,2,5,6,2,1,6,3,6,1,16,16.5,16.25,8.7,0.055,41.9,767.6,420,4.9,88,0.8,2,13.627,16.216,4.540,45.404,11.600,57.004,6.500,22.750,24.55,23.38,25.38
3,3.1,3.16,10/17/2017,09:00:00,2,2,1,9,1,1,1,2,16.4,23.38,21.38,58,31.5,138.5,1.1,22,0,0,0,65,3.5,227.5,2.9,5.85,3.08,1,2,4,2,1,2,2,3.8,12,2,14,5,1,1,1.7,9,0,0.00,0,0.00,1.8,2,3.8,0,0,0,0,0,0,0,7,6,2,25,3,4,6,1,1,5,6,2,5,6,2,1,6,3,6,1,16,16.8,16.4,8.7,0.018,42.6,776.8,420,5.1,87,0.8,2,10.010,11.911,3.335,73.375,11.600,84.975,2.955,10.341,24.55,23.38,25.38
3,3.1,3.16,10/17/2017,12:10:00,2,2,1,9,1,2,1,1,22,23.38,21.38,79,31.5,138.5,1.1,22,0,0,6,65,3.5,227.5,2.9,5.85,3.08,1,2,4,2,1,2,2,3.8,12,2,14,5,1,1,1.7,9,66,1.32,0,1.32,1.8,2,3.8,34.73684211,0,1,1,1,2,3,7,6,3,40,3,8,6,1,1,5,6,2,5,6,2,1,6,3,6,1,22,22,22,8.7,0.058,34,834.7,420,9.3,73,0.8,2,13.898,16.538,4.631,101.875,11.600,113.475,2.955,10.341,24.55,23.38,25.38
3,3.1,3.16,10/17/2017,12:00:00,2,2,1,9,1,1,1,2,22.3,23.38,21.38,58,31.5,138.5,1.1,22,0,0,5,65,3.5,227.5,2.9,5.85,3.08,1,2,4,2,1,2,2,3.8,12,2,14,5,1,1,1.7,9,66,1.32,0,1.32,1.8,2,3.8,34.73684211,0,1,1,1,2,3,7,6,3,40,3,8,6,1,1,5,6,2,5,6,2,1,6,3,6,1,22,22.6,22.3,8.7,0.066,33.1,876.8,420,9.8,73,0.8,2,10.214,12.154,3.403,74.871,11.600,86.471,2.955,10.341,24.55,23.38,25.38
3,3.1,3.16,10/17/2017,11:50:00,2,2,1,9,1,1,1,2,22.8,23.38,21.38,58,31.5,138.5,1.1,22,0,0,5,65,3.5,227.5,2.9,5.85,3.08,1,2,4,2,1,2,2,3.8,12,2,14,5,1,1,1.7,9,66,1.32,0,1.32,1.8,2,3.8,34.73684211,0,1,1,1,2,3,7,6,3,40,3,8,6,1,1,5,6,2,5,6,2,1,6,3,6,1,22.5,23.1,22.8,8.7,0.016,34.6,989.1,420,9.6,75,0.8,2,10.231,12.175,3.409,74.997,11.600,86.597,2.955,10.341,24.55,23.38,25.38
3,3.1,3.16,10/17/2017,09:30:00,2,2,1,9,1,1,1,2,17.4,23.38,21.38,58,31.5,138.5,1.1,22,2,0,4,65,3.5,227.5,2.9,5.85,3.08,1,2,4,2,1,2,2,3.8,12,2,14,5,1,1,1.7,9,0,0.00,0,0.00,1.8,2,3.8,0,0,0,0,0,0,0,7,6,2,25,3,4,6,1,1,5,6,2,5,6,2,1,6,3,6,1,17,17.8,17.4,8.7,0.014,41.4,1039,420,5.7,86,0.8,2,10.044,11.953,3.347,73.628,11.600,85.228,2.955,10.341,24.55,23.38,25.38
3,3.1,3.16,10/17/2017,10:50:00,2,2,1,9,1,1,1,2,21.6,23.38,21.38,58,31.5,138.5,1.1,22,0,0,5,65,3.5,227.5,2.9,5.85,3.08,1,2,4,2,1,2,2,3.8,12,2,14,5,1,1,1.7,9,0,0.00,0,0.00,1.8,2,3.8,0,0,0,0,0,0,0,7,6,3,40,2,8,2,1,2,1,1,2,5,6,2,1,6,3,6,1,21.5,21.7,21.6,8.7,0.014,38.5,1125.4,420,8.3,79,0.8,2,10.189,12.125,3.395,74.693,11.600,86.293,2.955,10.341,24.55,23.38,25.38
3,3.1,3.16,10/17/2017,11:40:00,2,2,1,9,1,1,1,2,23,23.38,21.38,58,31.5,138.5,1.1,22,0,0,5,65,3.5,227.5,2.9,5.85,3.08,1,2,4,2,1,2,2,3.8,12,2,14,5,1,1,1.7,9,66,1.32,0,1.32,1.8,2,3.8,34.73684211,0,1,1,1,2,3,7,6,3,40,3,8,6,1,1,2,2,2,5,6,2,1,6,3,6,1,22.5,23.5,23,8.7,0.015,34.9,1208,420,9.2,76,0.8,2,10.238,12.183,3.411,75.048,11.600,86.648,2.955,10.341,24.55,23.38,25.38
3,3.1,3.16,10/17/2017,09:40:00,2,2,1,9,1,1,1,2,18.1,23.38,21.38,58,31.5,138.5,1.1,22,0,0,5,65,3.5,227.5,2.9,5.85,3.08,1,2,4,2,1,2,2,3.8,12,2,14,5,1,1,1.7,9,0,0.00,0,0.00,1.8,2,3.8,0,0,0,0,0,0,0,7,6,2,25,3,4,6,1,2,1,2,2,5,6,2,1,6,3,6,1,17.5,18.7,18.1,8.7,0.053,41,1212.2,420,6.1,85,0.8,2,10.068,11.981,3.355,73.806,11.600,85.406,2.955,10.341,24.55,23.38,25.38
3,3.1,3.16,10/17/2017,09:50:00,2,2,1,9,1,1,1,2,19.15,23.38,21.38,58,31.5,138.5,1.1,22,0,0,5,65,3.5,227.5,2.9,5.85,3.08,1,2,4,2,1,2,2,3.8,12,2,14,5,1,1,1.7,9,0,0.00,0,0.00,1.8,2,3.8,0,0,0,0,0,0,0,7,6,3,35,2,6,2,1,2,5,6,2,5,6,2,1,6,3,6,1,18.5,19.8,19.15,8.7,0.058,41.2,1503,420,6.4,84,0.8,2,10.105,12.025,3.367,74.072,11.600,85.672,2.955,10.341,24.55,23.38,25.38
3,3.1,3.16,10/17/2017,11:00:00,2,2,1,9,1,1,1,2,22.15,23.38,21.38,58,31.5,138.5,1.1,22,0,0,5,65,3.5,227.5,2.9,5.85,3.08,1,2,4,2,1,2,2,3.8,12,2,14,5,1,1,1.7,9,0,0.00,0,0.00,1.8,2,3.8,0,0,0,0,0,0,0,7,6,3,40,3,8,6,1,2,5,6,2,5,6,2,1,6,3,6,1,22,22.3,22.15,8.7,0.013,39.9,1580.8,420,8.4,78,0.8,2,10.209,12.148,3.401,74.832,11.600,86.432,2.955,10.341,24.55,23.38,25.38
3,3.1,3.16,10/17/2017,10:00:00,2,2,1,9,1,1,1,2,20.05,23.38,21.38,58,31.5,138.5,1.1,22,0,0,5,65,3.5,227.5,2.9,5.85,3.08,1,2,4,2,1,2,2,3.8,12,2,14,5,1,1,1.7,9,0,0.00,0,0.00,1.8,2,3.8,0,0,0,0,0,0,0,7,6,3,35,3,6,6,1,2,5,6,2,5,6,2,1,6,3,6,1,19.5,20.6,20.05,8.7,0.079,41.6,1747.9,420,6.8,84,0.8,2,10.136,12.062,3.377,74.300,11.600,85.900,2.955,10.341,24.55,23.38,25.38
3,3.1,3.16,10/17/2017,11:10:00,2,2,1,9,1,1,1,2,22.55,23.38,21.38,58,31.5,138.5,1.1,22,0,0,5,65,3.5,227.5,2.9,5.85,3.08,1,2,4,2,1,2,2,3.8,12,2,14,5,1,1,1.7,9,0,0.00,0,0.00,1.8,2,3.8,0,0,0,0,0,0,0,7,6,3,40,3,8,6,1,2,5,6,2,5,6,2,1,6,3,6,1,22,23.1,22.55,8.7,0.022,40.2,1785.7,420,8.7,79,0.8,2,10.222,12.165,3.406,74.934,11.600,86.534,2.955,10.341,24.55,23.38,25.38
3,3.1,3.16,10/17/2017,11:20:00,2,2,1,9,1,1,1,2,23.1,23.38,21.38,58,31.5,138.5,1.1,22,0,0,5,65,3.5,227.5,2.9,5.85,3.08,1,2,4,2,1,2,2,3.8,12,2,14,5,1,1,1.7,9,0,0.00,0,0.00,1.8,2,3.8,0,0,0,0,0,0,0,7,6,3,40,3,8,6,1,2,5,6,2,5,6,2,1,6,3,6,1,22.5,23.7,23.1,8.7,0.028,40.2,1924.1,420,8.7,77,0.8,2,10.241,12.187,3.412,75.073,11.600,86.673,2.955,10.341,24.55,23.38,25.38
3,3.1,3.16,10/17/2017,10:10:00,2,2,1,9,1,1,1,2,20.6,23.38,21.38,58,31.5,138.5,1.1,22,0,0,5,65,3.5,227.5,2.9,5.85,3.08,1,2,4,2,1,2,2,3.8,12,2,14,5,1,1,1.7,9,0,0.00,0,0.00,1.8,2,3.8,0,0,0,0,0,0,0,7,6,2,24,3,6,6,1,2,5,6,2,5,6,2,1,6,3,6,1,20,21.2,20.6,8.7,0.052,41.4,1927.2,420,6.9,83,0.8,2,10.155,12.084,3.384,74.440,11.600,86.040,2.955,10.341,24.55,23.38,25.38
3,3.1,3.16,10/17/2017,11:30:00,2,2,1,9,1,1,1,2,23.3,23.38,21.38,58,31.5,138.5,1.1,22,0,0,5,65,3.5,227.5,2.9,5.85,3.08,1,2,4,2,1,2,2,3.8,12,2,14,5,1,1,1.7,9,66,1.32,0,1.32,1.8,2,3.8,34.73684211,0,1,1,1,0,3,1,2,3,40,3,8,6,1,2,5,6,2,5,6,2,1,6,3,6,1,22.5,24.1,23.3,8.7,0.029,39.7,2000.7,420,9,77,0.8,2,10.248,12.195,3.415,75.124,11.600,86.724,2.955,10.341,24.55,23.38,25.38
3,3.1,3.16,10/17/2017,10:20:00,2,2,1,9,1,1,1,2,21.1,23.38,21.38,79,31.5,138.5,1.1,22,0,0,5,65,3.5,227.5,2.9,5.85,3.08,1,2,4,2,1,2,2,3.8,12,2,14,5,1,1,1.7,9,0,0.00,0,0.00,1.8,2,3.8,0,0,0,0,0,0,0,7,6,2,24,3,6,6,1,2,5,6,2,5,6,2,1,6,3,6,1,20.5,21.7,21.1,8.7,0.044,41.3,2109.3,420,7.3,81,0.8,2,13.855,16.488,4.617,101.564,11.600,113.164,2.955,10.341,24.55,23.38,25.38
3,3.1,3.16,10/17/2017,10:30:00,2,2,1,9,1,2,1,2,21.85,23.38,21.38,79,31.5,138.5,1.1,22,2,0,5,65,3.5,227.5,2.9,5.85,3.08,1,2,4,2,1,2,2,3.8,12,2,14,5,1,1,1.7,9,0,0.00,0,0.00,1.8,2,3.8,0,0,0,0,0,0,0,7,6,2,24,3,6,6,1,1,4,2,2,5,6,2,1,6,3,6,1,21.5,22.2,21.85,8.7,0.016,41.3,2162.3,420,7.7,81,0.8,2,13.891,16.530,4.628,101.823,11.600,113.423,2.955,10.341,24.55,23.38,25.38
