School_Number,Classroom_Number,Time_Intervals,Date,Morning_Afternoon,Time ,Season ,Mode,Floor,Room_Orientation,Student_Ref_Num,Gender,Commuting_Type,Clothing_Level,Jumper_Cardigan,Clo_ Jumper,Clothing_Value,Fan_Status,Drink,TSV,TPV,TSVplusTPV,Air_Sensation_Vote,Air_Preference_Vote,Light_Sensation_Vote,Light_Preference_Vote,Comfortable_Level,Tiredness_Level,Temperature_Air,Temperature_Air_Average,Temperature_Radiant,Temperature_Radiant_Average,Air_Speed,Air_Speed_Average,Relative_Humidity,Relative_Humidity_Average,CO2,CO2_Average,CO2_10min,CO2_15min,Temperature_Operative,Temperature_Operative_Average,Temperature_Outdoor,TcomfortGriffiths,Temperature_Running_Mean,TcomfASHRAE,TcomfortCEN2TRM,UppermarginTcoCENTRM,LowermarginTcoCENTRM,Air_Speed_Outdoor,Relative_Humidity_Outdoor,Position,Daylight_Level,Exteriror_Door,AreaOfExteriorDoorOpen,AreaofOpenWindow,TotalOpenArea,PercentofOpenWindowAttheTimeOfSurvey
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,5,2,4,2,1,0.25,0.74,2,4,0,0,0,3,2,2,2,1,3,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,23.20,2.3, ,22.81,24.81,20.81,3.5,55,1,8,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,6,1,1,3,1,0.25,0.72,2,4,0,0,0,3,2,2,2,1,3,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,23.20,2.3, ,22.81,24.81,20.81,3.5,55,1,8,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,9,2,4,2,1,0.25,0.74,2,4,2,-2,0,4,1,2,3,1,3,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,17.14,2.3, ,22.81,24.81,20.81,3.5,55,1,8,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,19,2,1,2,1,0.25,0.74,2,4,2,-1,1,2,1,2,2,1,3,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,17.14,2.3, ,22.81,24.81,20.81,3.5,55,2,5,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,26,1,4,3,1,0.25,0.72,2,1,-1,-1,-2,2,1,5,2,1,2,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,26.23,2.3, ,22.81,24.81,20.81,3.5,55,3,3,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,22,1,4,2,1,0.25,0.74,2,1,0,1,1,3,1,3,2,1,3,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,23.20,2.3, ,22.81,24.81,20.81,3.5,55,3,3,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,4,2,1,2,1,0.25,0.74,2,1,1,2,3,2,1,2,1,1,3,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,20.17,2.3, ,22.81,24.81,20.81,3.5,55,1,7,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,23,2,1,2,2,0,0.49,2,1,1,-2,-1,2,1,2,2,1,2,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,20.17,2.3, ,22.81,24.81,20.81,3.5,55,3,3,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,20,2,5,4,2,0,0.3,2,1,0,-1,-1,2,2,3,2,1,2,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,23.20,2.3, ,22.81,24.81,20.81,3.5,55,3,3,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,21,2,5,4,2,0,0.3,2,1,1,-2,-1,4,1,3,3,1,2,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,20.17,2.3, ,22.81,24.81,20.81,3.5,55,3,3,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,18,1,1,3,1,0.25,0.72,2,4,0,1,1,3,1,3,2,2,1,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,23.20,2.3, ,22.81,24.81,20.81,3.5,55,2,5,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,8,2,1,2,1,0.25,0.74,2,4,1,-1,0,4,1,2,3,2,3,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,20.17,2.3, ,22.81,24.81,20.81,3.5,55,1,8,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,25,2,4,2,1,0.25,0.74,2,4,1,-1,0,3,1,5,3,2,1,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,20.17,2.3, ,22.81,24.81,20.81,3.5,55,3,3,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,24,1,1,3,1,0.25,0.72,2,1,-1,2,1,3,1,3,1,2,2,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,26.23,2.3, ,22.81,24.81,20.81,3.5,55,3,3,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,13,1,4,3,1,0.25,0.72,2,1,0,0,0,2,2,2,2,2,3,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,23.20,2.3, ,22.81,24.81,20.81,3.5,55,2,5,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,15,1,1,2,1,0.25,0.74,2,1,0,1,1,3,2,2,2,2,3,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,23.20,2.3, ,22.81,24.81,20.81,3.5,55,2,5,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,10,2,1,2,2,0,0.49,2,3,1,-1,0,4,1,3,3,2,2,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,20.17,2.3, ,22.81,24.81,20.81,3.5,55,1,8,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,16,1,1,3,1,0.25,0.72,2,1,2,-1,1,3,1,3,3,2,2,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,17.14,2.3, ,22.81,24.81,20.81,3.5,55,2,5,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,2,1,1,1,2,0,0.39,2,3,1,-2,-1,1,2,2,2,2,2,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,20.17,2.3, ,22.81,24.81,20.81,3.5,55,1,8,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,7,2,1,2,1,0.25,0.74,1,1,2,-2,0,3,1,2,2,2,2,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,17.14,2.3, ,22.81,24.81,20.81,3.5,55,1,8,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,12,2,4,2,2,0,0.49,2,1,2,-2,0,5,1,3,2,2,3,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,17.14,2.3, ,22.81,24.81,20.81,3.5,55,2,5,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,14,1,4,3,1,0.25,0.72,1,1,1,-1,0,4,1,3,1,2,2,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,20.17,2.3, ,22.81,24.81,20.81,3.5,55,2,5,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,1,2,4,4,2,0,0.3,1,1,1,-1,0,3,1,2,3,2,1,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,20.17,2.3, ,22.81,24.81,20.81,3.5,55,1,8,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,3,2,1,2,1,0.25,0.74,2,4,2,-2,0,5,2,2,3,3,2,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,17.14,2.3, ,22.81,24.81,20.81,3.5,55,1,7,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,17,1,4,3,1,0.25,0.72,2,3,2,0,2,3,1,3,2,3,3,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,17.14,2.3, ,22.81,24.81,20.81,3.5,55,2,5,3,0,1.8,1.8,100
6,6.23,6.38,2/18/2018,1,12:10:00,3,2,2,5,11,1,1,3,1,0.25,0.72,2,1,0,-1,-1,1,1,2,1,3,3,22,20.81,24.5,24.23,0.037,0.045,26.6,30,958.86,919.74,1800.18,1660.19,23.20,22.50,7.7,23.20,2.3, ,22.81,24.81,20.81,3.5,55,2,5,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,17,1,4,3,1,0.25,0.72,2,3,-1,0,-1,3,2,3,2,1,3,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,23.48,2.3, ,22.81,24.81,20.81,5.2,52,2,5,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,5,2,4,2,1,0.25,0.74,2,4,0,1,1,3,1,2,2,1,3,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,20.45,2.3, ,22.81,24.81,20.81,5.2,52,1,8,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,22,1,4,2,1,0.25,0.74,2,4,0,0,0,2,2,3,2,1,3,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,20.45,2.3, ,22.81,24.81,20.81,5.2,52,3,3,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,10,2,1,2,2,0,0.49,2,3,-1,1,0,2,1,2,2,1,3,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,23.48,2.3, ,22.81,24.81,20.81,5.2,52,1,8,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,19,2,1,2,1,0.25,0.74,2,1,-2,2,0,4,1,2,1,1,2,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,26.51,2.3, ,22.81,24.81,20.81,5.2,52,2,5,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,6,1,1,3,1,0.25,0.72,2,1,0,0,0,3,2,2,2,1,3,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,20.45,2.3, ,22.81,24.81,20.81,5.2,52,1,8,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,26,1,4,3,1,0.25,0.72,2,1,0,-1,-1,2,2,2,2,1,2,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,20.45,2.3, ,22.81,24.81,20.81,5.2,52,3,3,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,4,2,1,2,1,0.25,0.74,2,1,1,2,3,2,2,2,1,1,1,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,17.42,2.3, ,22.81,24.81,20.81,5.2,52,1,7,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,9,2,4,2,1,0.25,0.74,2,1,1,0,1,3,1,2,3,1,3,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,17.42,2.3, ,22.81,24.81,20.81,5.2,52,1,8,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,14,1,4,3,3,0,0.47,2,1,0,0,0,2,1,3,2,1,3,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,20.45,2.3, ,22.81,24.81,20.81,5.2,52,2,5,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,23,2,1,2,2,0,0.49,2,1,0,1,1,2,1,2,2,1,3,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,20.45,2.3, ,22.81,24.81,20.81,5.2,52,3,3,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,7,2,1,2,3,0,0.49,2,1,2,-2,0,4,1,3,2,1,1,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,14.39,2.3, ,22.81,24.81,20.81,5.2,52,1,8,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,21,2,5,4,2,0,0.3,2,1,-1,1,0,1,2,4,3,1,2,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,23.48,2.3, ,22.81,24.81,20.81,5.2,52,3,3,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,20,2,5,4,2,0,0.3,1,1,0,0,0,2,2,3,2,1,1,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,20.45,2.3, ,22.81,24.81,20.81,5.2,52,3,3,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,11,1,1,3,1,0.25,0.72,2,3,-1,-1,-2,4,1,3,1,2,1,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,23.48,2.3, ,22.81,24.81,20.81,5.2,52,2,5,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,15,1,1,2,1,0.25,0.74,2,1,-2,2,0,1,2,3,2,2,2,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,26.51,2.3, ,22.81,24.81,20.81,5.2,52,2,5,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,13,1,4,3,1,0.25,0.72,2,1,1,0,1,3,1,2,1,2,3,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,17.42,2.3, ,22.81,24.81,20.81,5.2,52,2,5,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,16,1,1,3,1,0.25,0.72,2,1,1,-1,0,4,1,2,3,2,1,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,17.42,2.3, ,22.81,24.81,20.81,5.2,52,2,5,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,24,1,1,3,3,0,0.47,2,1,-1,0,-1,2,2,3,1,2,2,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,23.48,2.3, ,22.81,24.81,20.81,5.2,52,3,3,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,2,1,1,1,3,0,0.39,2,3,0,0,0,3,1,2,2,2,2,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,20.45,2.3, ,22.81,24.81,20.81,5.2,52,1,8,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,12,2,4,2,2,0,0.49,2,1,2,-2,0,5,1,3,2,2,1,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,14.39,2.3, ,22.81,24.81,20.81,5.2,52,2,5,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,1,2,4,4,3,0,0.3,2,1,1,-1,0,3,1,2,3,2,2,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,17.42,2.3, ,22.81,24.81,20.81,5.2,52,1,8,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,3,2,1,2,1,0.25,0.74,2,3,-2,2,0,3,1,1,3,3,3,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,26.51,2.3, ,22.81,24.81,20.81,5.2,52,1,7,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,8,2,1,2,1,0.25,0.74,2,4,1,-1,0,3,1,2,2,3,3,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,17.42,2.3, ,22.81,24.81,20.81,5.2,52,1,8,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,18,1,1,3,1,0.25,0.72,2,1,0,0,0,3,1,3,2,3,1,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,20.45,2.3, ,22.81,24.81,20.81,5.2,52,2,5,3,0,1.8,1.8,100
6,6.23,6.39,2/18/2018,2,15:20:00,3,2,2,5,25,2,4,2,1,0.25,0.74,2,1,1,-2,-1,4,1,5,3,3,2,19,20.15,21.9,22.21,0,0.040,27,25.56153846,1060.26,896.14,774.17,781.77,20.45,21.20,7.9,17.42,2.3, ,22.81,24.81,20.81,5.2,52,3,3,3,0,1.8,1.8,100
6,6.24,6.4,2/18/2018,1,12:00:00,3,2,2,5,3,1,1,2,1,0.25,0.74,2,4,-1,2,1,3,1,2,1,1,3,21,21.00,20.6,20.60,0.026,0.026,33.9,33.9,1315.87,1315.87,959.13,936.54,20.80,20.80,7.11,23.83,3, ,22.87,24.87,20.87,0.8,79,1,8,3,0,0,0,0
6,6.24,6.4,2/18/2018,1,12:00:00,3,2,2,5,2,2,1,2,1,0.25,0.74,2,1,0,0,0,3,1,2,2,1,3,21,21.00,20.6,20.60,0.026,0.026,33.9,33.9,1315.87,1315.87,959.13,936.54,20.80,20.80,7.11,20.80,3, ,22.87,24.87,20.87,0.8,79,1,8,3,0,0,0,0
6,6.24,6.4,2/18/2018,1,12:00:00,3,2,2,5,5,2,5,2,1,0.25,0.74,2,1,0,0,0,2,2,2,2,1,3,21,21.00,20.6,20.60,0.026,0.026,33.9,33.9,1315.87,1315.87,959.13,936.54,20.80,20.80,7.11,20.80,3, ,22.87,24.87,20.87,0.8,79,1,8,3,0,0,0,0
6,6.24,6.4,2/18/2018,1,12:00:00,3,2,2,5,1,1,1,3,1,0.25,0.72,2,1,1,0,1,3,1,3,2,1,1,21,21.00,20.6,20.60,0.026,0.026,33.9,33.9,1315.87,1315.87,959.13,936.54,20.80,20.80,7.11,17.77,3, ,22.87,24.87,20.87,0.8,79,1,8,3,0,0,0,0
6,6.24,6.4,2/18/2018,1,12:00:00,3,2,2,5,6,1,1,2,2,0,0.49,2,1,1,2,3,2,2,3,1,1,1,21,21.00,20.6,20.60,0.026,0.026,33.9,33.9,1315.87,1315.87,959.13,936.54,20.80,20.80,7.11,17.77,3, ,22.87,24.87,20.87,0.8,79,1,8,3,0,0,0,0
6,6.24,6.4,2/18/2018,1,12:00:00,3,2,2,5,4,1,1,3,1,0.25,0.72,2,4,0,0,0,3,1,2,1,2,3,21,21.00,20.6,20.60,0.026,0.026,33.9,33.9,1315.87,1315.87,959.13,936.54,20.80,20.80,7.11,20.80,3, ,22.87,24.87,20.87,0.8,79,1,8,3,0,0,0,0
7,7.26,7.41,4/18/2018,1,12:00:00,4,1,1,13,7,2,4,2,1,0.25,0.74,2,4,0,0,0,3,1,3,2,1,3,23.5,23.50,22.8,22.64,0.036,0.028,39.9,39.28571429,1076,1015.74,1101.80,1105.70,23.15,23.07,13.89,23.15,7.6,20.16,23.28,25.28,21.28,6,76,1,4,3,0,0.62,0.62,16
7,7.26,7.41,4/18/2018,1,12:00:00,4,1,1,13,18,2,3,2,1,0.25,0.74,2,4,0,0,0,3,2,5,2,1,3,23.5,23.50,22.8,22.64,0.036,0.028,39.9,39.28571429,1076,1015.74,1101.80,1105.70,23.15,23.07,13.89,23.15,7.6,20.16,23.28,25.28,21.28,6,76,3,3,3,0,0.62,0.62,16
7,7.26,7.41,4/18/2018,1,12:00:00,4,1,1,13,19,1,1,3,1,0.25,0.72,2,3,0,-2,-2,2,1,2,2,1,2,23.5,23.50,22.8,22.64,0.036,0.028,39.9,39.28571429,1076,1015.74,1101.80,1105.70,23.15,23.07,13.89,23.15,7.6,20.16,23.28,25.28,21.28,6,76,3,3,3,0,0.62,0.62,16
7,7.26,7.41,4/18/2018,1,12:00:00,4,1,1,13,21,1,1,2,1,0.25,0.74,2,3,0,0,0,3,1,2,2,1,2,23.5,23.50,22.8,22.64,0.036,0.028,39.9,39.28571429,1076,1015.74,1101.80,1105.70,23.15,23.07,13.89,23.15,7.6,20.16,23.28,25.28,21.28,6,76,3,3,3,0,0.62,0.62,16
7,7.26,7.41,4/18/2018,1,12:00:00,4,1,1,13,3,1,1,2,1,0.25,0.74,2,4,1,-1,0,1,1,2,2,1,3,23.5,23.50,22.8,22.64,0.036,0.028,39.9,39.28571429,1076,1015.74,1101.80,1105.70,23.15,23.07,13.89,20.12,7.6,20.16,23.28,25.28,21.28,6,76,1,3,3,0,0.62,0.62,16
7,7.26,7.41,4/18/2018,1,12:00:00,4,1,1,13,5,1,1,2,1,0.25,0.74,2,3,1,-1,0,1,1,5,2,1,2,23.5,23.50,22.8,22.64,0.036,0.028,39.9,39.28571429,1076,1015.74,1101.80,1105.70,23.15,23.07,13.89,20.12,7.6,20.16,23.28,25.28,21.28,6,76,1,4,3,0,0.62,0.62,16
7,7.26,7.41,4/18/2018,1,12:00:00,4,1,1,13,9,2,4,2,1,0.25,0.74,2,4,1,-2,-1,3,2,3,2,1,3,23.5,23.50,22.8,22.64,0.036,0.028,39.9,39.28571429,1076,1015.74,1101.80,1105.70,23.15,23.07,13.89,20.12,7.6,20.16,23.28,25.28,21.28,6,76,2,4,3,0,0.62,0.62,16
7,7.26,7.41,4/18/2018,1,12:00:00,4,1,1,13,10,1,4,2,1,0.25,0.74,2,4,1,0,1,3,1,3,2,1,2,23.5,23.50,22.8,22.64,0.036,0.028,39.9,39.28571429,1076,1015.74,1101.80,1105.70,23.15,23.07,13.89,20.12,7.6,20.16,23.28,25.28,21.28,6,76,2,4,3,0,0.62,0.62,16
7,7.26,7.41,4/18/2018,1,12:00:00,4,1,1,13,14,1,1,3,1,0.25,0.72,2,2,1,0,1,3,2,5,2,1,2,23.5,23.50,22.8,22.64,0.036,0.028,39.9,39.28571429,1076,1015.74,1101.80,1105.70,23.15,23.07,13.89,20.12,7.6,20.16,23.28,25.28,21.28,6,76,2,4,3,0,0.62,0.62,16
7,7.26,7.41,4/18/2018,1,12:00:00,4,1,1,13,28,2,4,2,1,0.25,0.74,2,2,2,-2,0,3,1,3,1,1,1,23.5,23.50,22.8,22.64,0.036,0.028,39.9,39.28571429,1076,1015.74,1101.80,1105.70,23.15,23.07,13.89,17.09,7.6,20.16,23.28,25.28,21.28,6,76,3,3,3,0,0.62,0.62,16
7,7.26,7.41,4/18/2018,1,12:00:00,4,1,1,13,15,2,1,2,1,0.25,0.74,2,1,0,-2,-2,3,1,3,3,1,2,23.5,23.50,22.8,22.64,0.036,0.028,39.9,39.28571429,1076,1015.74,1101.80,1105.70,23.15,23.07,13.89,23.15,7.6,20.16,23.28,25.28,21.28,6,76,3,3,3,0,0.62,0.62,16
7,7.26,7.41,4/18/2018,1,12:00:00,4,1,1,13,12,1,1,2,2,0,0.49,2,4,1,2,3,1,2,3,1,1,2,23.5,23.50,22.8,22.64,0.036,0.028,39.9,39.28571429,1076,1015.74,1101.80,1105.70,23.15,23.07,13.89,20.12,7.6,20.16,23.28,25.28,21.28,6,76,2,4,3,0,0.62,0.62,16
7,7.26,7.41,4/18/2018,1,12:00:00,4,1,1,13,23,1,1,1,1,0.25,0.64,2,4,1,2,3,1,1,2,2,1,2,23.5,23.50,22.8,22.64,0.036,0.028,39.9,39.28571429,1076,1015.74,1101.80,1105.70,23.15,23.07,13.89,20.12,7.6,20.16,23.28,25.28,21.28,6,76,3,3,3,0,0.62,0.62,16
7,7.26,7.41,4/18/2018,1,12:00:00,4,1,1,13,16,1,1,3,1,0.25,0.72,2,4,0,1,1,3,1,3,1,2,3,23.5,23.50,22.8,22.64,0.036,0.028,39.9,39.28571429,1076,1015.74,1101.80,1105.70,23.15,23.07,13.89,23.15,7.6,20.16,23.28,25.28,21.28,6,76,3,3,3,0,0.62,0.62,16
7,7.26,7.41,4/18/2018,1,12:00:00,4,1,1,13,17,1,4,2,1,0.25,0.74,2,4,0,-1,-1,3,1,2,2,2,3,23.5,23.50,22.8,22.64,0.036,0.028,39.9,39.28571429,1076,1015.74,1101.80,1105.70,23.15,23.07,13.89,23.15,7.6,20.16,23.28,25.28,21.28,6,76,3,3,3,0,0.62,0.62,16
7,7.26,7.41,4/18/2018,1,12:00:00,4,1,1,13,4,1,4,2,1,0.25,0.74,2,3,1,0,1,1,2,2,1,2,2,23.5,23.50,22.8,22.64,0.036,0.028,39.9,39.28571429,1076,1015.74,1101.80,1105.70,23.15,23.07,13.89,20.12,7.6,20.16,23.28,25.28,21.28,6,76,1,3,3,0,0.62,0.62,16
7,7.26,7.41,4/18/2018,1,12:00:00,4,1,1,13,2,2,4,2,1,0.25,0.74,2,4,2,-2,0,5,1,2,1,2,2,23.5,23.50,22.8,22.64,0.036,0.028,39.9,39.28571429,1076,1015.74,1101.80,1105.70,23.15,23.07,13.89,17.09,7.6,20.16,23.28,25.28,21.28,6,76,1,3,3,0,0.62,0.62,16
